document,product,source,movie_kor,cleaned,cluster
'왕과 사는 남자' 800만 돌파…천만 고지 향한 '단종 앓이' 영화 ‘왕과 사는 남자’가 개봉 26일 만에 누적 관객 800만 명을 돌파하며 흥행 신드롬을 이어가고 있습니다.... 작품은 강원도 영월 유배지에서 생의 마지막 시간을 보내는 조선 6대 왕 단종의 이야기를 다룹니다. 교과서... ,the_kings_garden,naver_news_integrated.csv,왕과 사는 남자,남자 돌파 천만 고지 단종 남자 개봉 누적 관객 돌파 흥행 신드롬 작품 강원도 영월 유배지 마지막 시간 조선 단종 이야기 교과서,3
"류준열·안태진 감독·유해진 '올빼미'는 영화관에서 보세요 배우 류준열(왼쪽부터)과 안태진 감독, 유해진이 10일 오전 서울 용산 CGV에서 진행된 영화 ‘올빼미’ 언론시사회에서 포즈를 취하고 있다. ‘올빼미'는 밤에만 앞이 보이는 맹인 침술사 경수(류준열 분)가... ",the_night_owl,naver_news_integrated.csv,올빼미,류준열 안태진 감독 유해진 올빼미 배우 류준열 왼쪽 안태진 감독 유해진 오전 서울 용산 진행 올빼미 언론 시사회 포즈 올빼미 맹인 침술사 경수 류준열,2
[ST포토] 인사말하는 영화 '남산의 부장들' 연출한 우민호 감독 우민호 감독이 15일 오후 서울 용산 CGV에서 열린 영화 '남산의 부장들' 언론시사회에 참석하고 있다. 2020.01.15.,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,포토 인사말 남산 부장 연출 우민호 감독 우민호 오후 서울 용산 남산 부장 언론 시사회 참석,1
"'남산의 부장들', 박스오피스 1위…지치지 않는 흥행세 쇼박스 영화 '남산의 부장들'이 지치지 않는 흥행세를 보이고 있다. 30일 영화진흥위원회 통합전산망에 따르면 영화 '남산의 부장들'(우민호 감독)은 29일 21만 1968명의 관객을 모아 박스오피스 1위를 기록했다.... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 박스오피스 흥행세 쇼박스 남산 부장 흥행세 진흥 위원회 통합 전산망 남산 부장 우민호 관객 박스오피스 기록,1
"[IS포토] 진선규-박성근-서동원, 남산의 부장들 '잘 볼게요' 배우 진선규-박성근-서동원이 20일 저녁 서울 강남구 삼성동 메가박스 코엑스점에서 열린 영화 남산의 부장들 VIP 시사회에 참석해 포토타임을 갖고 있다. 영화 남산의 부장들 VIP 시사회에 참석한 진선규-박성근... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,포토 진선규 박성근 서동원 남산 부장 선규 박성근 서동원 저녁 서울 강남구 삼성동 메가 박스 코엑스 남산 시사회 참석 포토 타임 남산 부장 시사회 참석 진선규 박성근,1
"[SS포토]영화 '사도'의 유아인, '베테랑의 인기를 이어서!' 영화 ‘사도’는 조선시대 영조와 사도세자의 비극적인 가족사를 다룬 영화로 이준익 감독이 연출을 맡았으며 송강호, 유아인, 문근영, 김혜숙, 전혜진 등이 출연한다. 2015. 9. 3. upandup@sportsseoul.com... ",sado,naver_news_integrated.csv,사도,포토 사도 유아 베테랑 인기 시대 영조 사도 세자 비극 가족사 이준익 감독 연출 송강호 유아인 문근영 김혜숙 전혜진 출연,3
설 연휴 영화 뭐 볼까...'남산의 부장들' 100만 돌파에 '히트맨' 추격 영화 '남산의 부장들'이 설 연휴 첫날 흥행몰이를 이어갔다. 25일 영화관입장권 통합전산망에 따르면 '남산의 부장들'은 전날 53만5천141명을 동원해 사흘째 박스오피스 1위를 지켰다. 누적 관객은 112만7천757명으로... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,연휴 남산 부장 돌파 히트맨 추격 남산 부장 연휴 첫날 흥행 몰이 관입 장권 통합 전산망 남산 부장 전날 동원 사흘 박스오피스 누적 관객,1
"'왕과 사는 남자' 900만 돌파…천만 눈앞 영화 '왕과 사는 남자'가 개봉 27일 만에 관객 900만 명을 돌파했습니다. '왕과 사는 남자'는 삼일절 하루 동안 81만 7천여 명, 개봉 이후 최대 일일 관객을 동원하며 천만 관객에 다가섰습니다. 사극 최초로 천만... ",the_kings_garden,naver_news_integrated.csv,왕과 사는 남자,남자 돌파 천만 눈앞 개봉 관객 돌파 남자 삼일절 하루 동안 개봉 이후 최대 관객 동원 천만 관객 최초 천만,3
"425만 돌파 ‘남산의 부장들’, 박스오피스 1위..2위 ‘히트맨’-3위 ‘... 대한민국 대통령 박통 역을, 곽도원은 전 중앙정보부장 박용각 역을, 이희준은 대통령 경호실장 곽상천 역을, 김소진은 로비스트 데보라 심 역을 맡았다. 영화 &lt;남산의 부장들&gt;은 전국 극장에서 절찬 상영 중이다.",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,돌파 남산 부장 박스오피스 히트맨 대한민국 대통령 박통 곽도원 중앙정보부 이희준 대통령 경호실 곽상 김소진 로비스트 데보라 남산 부장 전국 극장 절찬 상영,1
[인터뷰] '남산의 부장들' 이병헌 '몸부림치며 최선 다했다' 그런 그가 이번 영화 ‘남산의 부장들’(감독 우민호)에서는 “몸부림치며 최선을 다했다”며 연기의 어려움을 토로했다. 그럼에도 이번 영화를 통해 보여준 ‘김재규’라는 캐릭터는 이병헌의 필모그래피에 강렬한... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,인터뷰 남산 부장 이병헌 최선 이번 남산 부장 감독 우민호 최선 연기 어려움 토로 이번 김재규 캐릭터 이병헌 필모그래피,1
유해진→류준열 '올빼미' 5일 연속 1위…누적 관객 81만[공식] 28일 영진위 영화관입장권 통합전산망 집계를 보면 이날 오전 오전 7시 기준으로 영화 '올빼미'는 개봉 첫 주말인 지난 25일(금)부터 27일(일)까지 63만 6400명의 관객을 동원해 누적 관객수 81만 7829명을 기록해 주말... ,the_night_owl,naver_news_integrated.csv,올빼미,유해진 류준열 올빼미 연속 누적 관객 공식 영진 관입 장권 통합 전산망 집계 오전 오전 기준 올빼미 개봉 주말 관객 동원 누적 관객 기록 주말,2
"[영화 순위] 12월 1일(목) 류준열·유해진 주연 '올빼미' 1위(38.7%), 마동... 영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,210,551명, 어제 상영횟수는 4,672회, 누적매출액은 117억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl,naver_news_integrated.csv,올빼미,순위 류준열 유해진 주연 올빼미 마동 올빼미 개봉 누적 관객 상영 횟수 누적 매출액 관객 마동석 정경호 오나라 최병모 주연 이다,2
"헤어질 결심, '이런 사랑 이야기가 있구나' ▲ 영화 헤어질 결심 포스터 1. 영화를 보았다 드디어 개봉날. 지난 6월 29일 오후 광양 LF스퀘어 CGV에서 박찬욱 감독의 영화 &lt;헤어질 결심&gt;를 보았다. 그리고 시간의 흐름따라 영화를 향한 내 마음은 3단계로 변해갔다.... ",decision_to_leave,naver_news_integrated.csv,헤어질 결심,결심 사랑 이야기 결심 포스터 개봉 오후 광양 스퀘어 박찬욱 감독 결심 시간 흐름 마음 단계,3
"[영화 순위] 11월 30일(수) 류준열·유해진 주연 '올빼미' 1위(36.4%), 마동... 영화 '올빼미'는 11월 23일 개봉했으며, 누적관객수는 1,127,320명, 어제 상영횟수는 4,673회, 누적매출액은 109억원이다. 관객수 2위는 마동석·정경호·오나라·최병모 주연 '압꾸정'이다. '압꾸정'은 11월 30일... ",the_night_owl,naver_news_integrated.csv,올빼미,순위 류준열 유해진 주연 올빼미 마동 올빼미 개봉 누적 관객 상영 횟수 누적 매출액 관객 마동석 정경호 오나라 최병모 주연 이다,2
영화 '남산의 부장들' 손익분기점 돌파 언제쯤?…'1위 자리는 지키고 있... 실화를 모티브로 한 영화 '남산의 부장들'이 신종 코로나바이러스(우한 폐렴) 여파에 주춤하는 모습을 보이고 있다. '남산의 부장들'이 언제 손익분기점 돌파 소식을 전해올지 주목된다. 3일 영화 진흥위원회 영화관... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 손익 분기점 돌파 언제 자리 모티브 남산 부장 코로 나바 우한 폐렴 여파 모습 남산 부장 손익 분기점 돌파 소식 주목 진흥 위원회,1
"‘사도’, 제88회 아카데미영화상 외국어 영화부문 한국영화 출품작 선... 2015년 하반기 최고의 기대작으로 손꼽히는 ‘사도’가 2016년 2월 28일 개최되는 제88회 미국 아카데미영화상 외국어 영화부문 한국 출품작으로 선정되었다. 1929년부터 시작된 미국 최대의 영화상인 아카데미영화상에서... ",sado,naver_news_integrated.csv,사도,사도 아카데미 영화상 외국어 부문 한국 출품 하반기 기대 사도 개최 미국 아카데미 영화상 외국어 부문 한국 출품 선정 시작 미국 최대 영화상 아카데미,3
"[별별★영화] '함정', 마동석·조한선 깜짝 무대인사/'암살', 역대 한국... 올해 한국영화 첫 천만 기록을 세운 것에 이어, '어벤져스: 에이지 오브 울트론'을 제치고 2015년 최고 흥행... 그려낸 영화 '사도(감독 이준익)'에서 배우 소지섭이 '사도'의 아들 '정조'로 특별 출연해 관객들의 시선을... ",sado,naver_news_integrated.csv,사도,함정 마동석 조한선 무대 인사 역대 한국 올해 한국 천만 기록 어벤져스 에이지 오브 울트론 흥행 사도 감독 이준익 배우 섭이 사도 아들 정조 특별 출연 관객 시선,3
"영화 '남산의 부장들', 개봉 11일째 400만 돌파 영화 '남산의 부장들'이 개봉 11일째 400만 관객을 돌파했다. 1일 영화진흥위원회 통합전산망에 따르면 이날 오후 '남산의 부장들' 누적 관객 수는 400만1269명을 기록했다. 이는 80년대 현대사를 다룬 723만 흥행작... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 개봉 돌파 남산 부장 개봉 관객 돌파 진흥 위원회 통합 전산망 이날 오후 남산 부장 누적 관객 기록 현대사 흥행작,1
"[팝업무비]'남산의 부장들', 10일 연속 박스오피스 1위..성큼 다가온 40... 1일 영화진흥위원회 통합전산망에 따르면 지난 달 31일 하루 동안 영화 '남산의 부장들'은 13만 871명의 관객을 동원해 누적관객수 387만 4,449명을 돌파했다. 개봉 이후 10일 연속 박스오피스 1위 자리를 굳건히 지키고... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,팝업 무비 남산 부장 연속 박스오피스 진흥 위원회 통합 전산망 하루 동안 남산 부장 관객 동원 누적 관객 돌파 개봉 이후 연속 박스오피스 자리,1
"예스24, 영화 '남산의 부장들' 개봉 첫 주 예매 순위 1위 국내 최대 영화 예매 사이트 예스24 영화 예매 순위에서는 &lt;남산의 부장들&gt;이 예매율 52.1%로 개봉 첫 주 예매 순위 1위에 올랐다. &lt;남산의 부장들&gt;은 1979년, 제2의 권력자라 불리던 중앙정보부장이 대통령 암살사건을... ",the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 개봉 예매 순위 국내 최대 예매 사이트 예매 순위 남산 부장 예매 개봉 예매 순위 남산 부장 권력 중앙 정보 부장 대통령 암살 사건,1
영화 &lt;남산의 부장들&gt;: 민주화 운동은 절대선(善)인가 이번 주 박욱주 박사님의 영화평론 ‘브리콜라주 인 더 무비’에서는 지난 주에 이어 박스오피스 1위를 달리며 400만 관객을 돌파한 영화 &lt;남산의 부장들(The Man Standing Next)&gt;에 대해 살펴봅니다. 동명의 논픽션을 원작으로... ,the_man_standing_next,naver_news_integrated.csv,남산의 부장들,남산 부장 민주 운동 이번 박욱 박사 화평 브리 콜라주 무비 박스오피스 관객 돌파 남산 부장 동명 논픽션 원작,1
"[카드뉴스] 11월 넷째 주 개봉예정영화 '올빼미'·'아마겟돈 타임' 外 '올빼미' 개봉 : 2022.11.23. 배급 : (주)NEW 감독 : 안태진 출연 : 류준열, 유해진 맹인이지만 뛰어난 침술을 가지고 있는 '경수'는 그 재주를 인정받아 입궐하게 된다. 어느 밤, 어둠 속에서는 희미하게 볼 수 있는 '경수'가... ",the_night_owl,naver_news_integrated.csv,올빼미,카드 뉴스 넷째 개봉 예정 올빼미 아마겟돈 타임 올빼미 개봉 배급 감독 안태진 출연 류준열 유해진 맹인 침술 경수 재주 입궐 어둠 경수,2
"영화 사도 첫날 25만 명…3연타석 ‘대박’ 조짐 유아인 / '베테랑' '사도' 주연] ""얼마나 인물에 대해서 연기를 충분히 해 내느냐가 중요하겠지만 저는 관객분들의 식견을 존중하고 있습니다. "" 명실상부 르네상스를 맞은 충무로, 2015년이 한국 영화사에 의미있는 해로... ",sado,naver_news_integrated.csv,사도,사도 첫날 연타 대박 조짐 유아 베테랑 주연 인물 연기 중요 관객 식견 존중 명실상부 르네상스 충무로 한국 영화사 의미,3
"'사도', 시네마 콘서트 개최…심리·책·역사까지 다양하게 즐긴다 2015년 하반기 최고의 기대작으로 손꼽히는 '사도'가 사전 시사회를 통해 다양한 시각으로 영화를 즐길 수 있는 관객과의 대화 자리를 마련한다. 영조와 사도의 내면 심리에 초점을 맞춘 심리 콘서트는 물론 도서와... ",sado,naver_news_integrated.csv,사도,사도 시네마 콘서트 개최 심리 다양 하반기 기대 사도 사전 시사회 시각 관객 대화 자리 마련 영조 사도 내면 심리 초점 심리 콘서트 도서,3
'올빼미' 제작 비하인드 스토리 공개…조윤서 내레이션→유해진ㆍ류준... 비즈엔터 홍선화 기자 | 영화 '올빼미'(제공/배급: NEW)가 치열하게 고민하며 촬영했던 순간들을 담은 제작기 영상을 17일 공개해 눈길을 끌었다. '올빼미'는 밤에만 앞이 보이는 맹인 침술사가 세자의 죽음을 목격한 후... ,the_night_owl,naver_news_integrated.csv,올빼미,올빼미 제작 비하인드 스토리 공개 조윤서 유해진 류준 비즈 엔터 홍선 기자 올빼미 제공 배급 치열 고민 촬영 순간 제작 영상 공개 눈길 올빼미 맹인 침술사 세자 죽음 목격,2
